,id,timestamp,Day,PeopleCount(p),PeoplePerArea(p/m2),LightingPower(W),LightingPowerIntensity(W/m2),EquipmentLoad(W),EquipmentPowerIntensity(W/m2),VentilationRate (m3/s),ACH,CarbonEmissions(lb-co2/h)
17,17.0,2022-10-01 17:00:00,2022-10-01 17:00:00,3,0.011598685482312006,300,1.1598685482312006,80.39999999999999,0.31084477092596174,0.17236,0.6573050847457628,1.9079232534246573
18,18.0,2022-10-01 18:00:00,2022-10-01 18:00:00,5,0.01933114247052001,300,1.1598685482312006,82.39999999999999,0.3185772279141697,0.2006,0.765,1.935195267123288
19,19.0,2022-10-01 19:00:00,2022-10-01 19:00:00,10,0.03866228494104002,300,1.1598685482312006,87.39999999999999,0.33790837038468974,0.2712,1.0342372881355932,1.9777696849315067
20,20.0,2022-10-01 20:00:00,2022-10-01 20:00:00,12,0.04639474192924802,600,2.319737096462401,89.39999999999999,0.34564082737289775,0.29944000000000004,1.1419322033898307,2.070518917808219
21,21.0,2022-10-01 21:00:00,2022-10-01 21:00:00,11,0.04252851343514402,600,2.319737096462401,88.39999999999999,0.34177459887879375,0.28532,1.0880847457627119,2.0631014178082188
22,22.0,2022-10-01 22:00:00,2022-10-01 22:00:00,9,0.034796056446936015,300,1.1598685482312006,86.39999999999999,0.33404214189058573,0.25708,0.9803898305084745,1.9710024863013695
23,23.0,2022-10-01 23:00:00,2022-10-01 23:00:00,5,0.01933114247052001,300,1.1598685482312006,82.39999999999999,0.3185772279141697,0.2006,0.765,1.935195267123288
24,24.0,2022-10-02 00:00:00,2022-10-02 00:00:00,4,0.015464913976416007,300,1.1598685482312006,81.39999999999999,0.3147109994200657,0.18648,0.7111525423728813,1.923205335616438
25,25.0,2022-10-02 01:00:00,2022-10-02 01:00:00,0,0.0,0,0.0,77.39999999999999,0.2992460854436497,0.13,0.4957627118644068,1.7616867328767123
26,26.0,2022-10-02 02:00:00,2022-10-02 02:00:00,0,0.0,0,0.0,77.39999999999999,0.2992460854436497,0.13,0.4957627118644068,1.7616867328767123
27,27.0,2022-10-02 03:00:00,2022-10-02 03:00:00,0,0.0,0,0.0,77.39999999999999,0.2992460854436497,0.13,0.4957627118644068,1.7616867328767123
28,28.0,2022-10-02 04:00:00,2022-10-02 04:00:00,0,0.0,0,0.0,77.39999999999999,0.2992460854436497,0.13,0.4957627118644068,1.7616867328767123
29,29.0,2022-10-02 05:00:00,2022-10-02 05:00:00,0,0.0,0,0.0,77.39999999999999,0.2992460854436497,0.13,0.4957627118644068,1.7616867328767123
30,30.0,2022-10-02 06:00:00,2022-10-02 06:00:00,0,0.0,0,0.0,77.39999999999999,0.2992460854436497,0.13,0.4957627118644068,1.7616867328767123
31,31.0,2022-10-02 07:00:00,2022-10-02 07:00:00,0,0.0,0,0.0,77.39999999999999,0.2992460854436497,0.13,0.4957627118644068,1.7616867328767123
32,32.0,2022-10-02 08:00:00,2022-10-02 08:00:00,0,0.0,0,0.0,77.39999999999999,0.2992460854436497,0.13,0.4957627118644068,1.7616867328767123
33,33.0,2022-10-02 09:00:00,2022-10-02 09:00:00,2,0.007732456988208004,300,1.1598685482312006,79.39999999999999,0.30697854243185774,0.15824,0.603457627118644,1.88894258219178
34,34.0,2022-10-02 10:00:00,2022-10-02 10:00:00,3,0.011598685482312006,300,1.1598685482312006,80.39999999999999,0.31084477092596174,0.17236,0.6573050847457628,1.9079232534246573
35,35.0,2022-10-02 11:00:00,2022-10-02 11:00:00,0,0.0,0,0.0,77.39999999999999,0.2992460854436497,0.13,0.4957627118644068,1.7616867328767123
36,36.0,2022-10-02 12:00:00,2022-10-02 12:00:00,0,0.0,0,0.0,77.39999999999999,0.2992460854436497,0.13,0.4957627118644068,1.7616867328767123
37,37.0,2022-10-02 13:00:00,2022-10-02 13:00:00,0,0.0,0,0.0,77.39999999999999,0.2992460854436497,0.13,0.4957627118644068,1.7616867328767123
38,38.0,2022-10-02 14:00:00,2022-10-02 14:00:00,0,0.0,0,0.0,77.39999999999999,0.2992460854436497,0.13,0.4957627118644068,1.7616867328767123
39,39.0,2022-10-02 15:00:00,2022-10-02 15:00:00,0,0.0,0,0.0,77.39999999999999,0.2992460854436497,0.13,0.4957627118644068,1.7616867328767123
40,40.0,2022-10-02 16:00:00,2022-10-02 16:00:00,4,0.015464913976416007,300,1.1598685482312006,81.39999999999999,0.3147109994200657,0.18648,0.7111525423728813,1.923205335616438
41,41.0,2022-10-02 17:00:00,2022-10-02 17:00:00,5,0.01933114247052001,300,1.1598685482312006,82.39999999999999,0.3185772279141697,0.2006,0.765,1.935195267123288
42,42.0,2022-10-02 18:00:00,2022-10-02 18:00:00,6,0.02319737096462401,300,1.1598685482312006,83.39999999999999,0.3224434564082737,0.21472000000000002,0.8188474576271187,1.945234294520548
